Running on Cartesius 

[1;31mtime	Thu Jan  8 12:02:52 CET 2015[0;39m
mat_name\tp\tn\tk\ttime_init\ttime_mv\ttime_ip\ttime_done\ttime_total
randmat_4096_0_04.mtx-P1	1	4096	2	0.453590	0.002799	0.000069	0.456484	0.456612
randmat_4096_0_04.mtx-P2	2	4096	2	0.426096	0.002341	0.000179	0.428641	0.428783
randmat_4096_0_04.mtx-P4	4	4096	2	0.404706	0.001211	0.000329	0.406251	0.406367
randmat_4096_0_04.mtx-P8	8	4096	2	0.387599	0.000940	0.000421	0.388964	0.389088
randmat_4096_0_04.mtx-P16	16	4096	2	0.378686	0.000907	0.000668	0.380264	0.380443
randmat_4096_0_04.mtx-P32	32	4096	2	0.521551	0.002512	0.003616	0.527682	0.528211
randmat_4096_0_04.mtx-P64	64	4096	2	1.145651	0.003846	0.005551	1.155049	1.155877
randmat_4096_0_05.mtx-P1	1	4096	2	0.568730	0.003310	0.000069	0.572133	0.572256
randmat_4096_0_05.mtx-P2	2	4096	2	0.532627	0.002597	0.000179	0.535429	0.535573
randmat_4096_0_05.mtx-P4	4	4096	2	0.505916	0.001460	0.000244	0.507628	0.507743
randmat_4096_0_05.mtx-P8	8	4096	2	0.482190	0.001052	0.000377	0.483624	0.483753
randmat_4096_0_05.mtx-P16	16	4096	2	0.470185	0.000969	0.000580	0.471739	0.471903
randmat_4096_0_05.mtx-P32	32	4096	2	0.643085	0.002609	0.003594	0.649290	0.649803
randmat_4096_0_05.mtx-P64	64	4096	2	1.177368	0.003710	0.005593	1.186674	1.187507
randmat_4096_0_1.mtx-P1	1	4096	2	1.208846	0.006154	0.000068	1.215096	1.215219
randmat_4096_0_1.mtx-P2	2	4096	2	1.061417	0.003804	0.000175	1.065412	1.065533
randmat_4096_0_1.mtx-P4	4	4096	2	0.990323	0.001984	0.000303	0.992617	0.992728
randmat_4096_0_1.mtx-P8	8	4096	2	0.959912	0.001300	0.000402	0.961618	0.961747
randmat_4096_0_1.mtx-P16	16	4096	2	0.942924	0.001103	0.000594	0.944624	0.944796
randmat_4096_0_1.mtx-P32	32	4096	2	1.063324	0.002589	0.003584	1.069501	1.070010
randmat_4096_0_1.mtx-P64	64	4096	2	1.650905	0.004029	0.005638	1.660574	1.661443
randmat_4096_0_2.mtx-P1	1	4096	2	2.379646	0.012260	0.000073	2.392006	2.392136
randmat_4096_0_2.mtx-P2	2	4096	2	2.137871	0.006768	0.000176	2.144834	2.144962
randmat_4096_0_2.mtx-P4	4	4096	2	1.983639	0.003430	0.000267	1.987344	1.987464
randmat_4096_0_2.mtx-P8	8	4096	2	1.909657	0.002028	0.000382	1.912072	1.912197
randmat_4096_0_2.mtx-P16	16	4096	2	1.889525	0.001591	0.000580	1.891699	1.891873
randmat_4096_0_2.mtx-P32	32	4096	2	2.001769	0.002780	0.003616	2.008168	2.008709
randmat_4096_0_2.mtx-P64	64	4096	2	2.569424	0.003765	0.005723	2.578913	2.579763
